,Artist,Track,Track ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Genre,Genre ID,Spotify ID
352,Aerosmith,Amazing,spotify:track:6beFuzSjwhOKFZp2aqYDdY,0.308,0.747,0,-5.434,1,0.037,0.0645,8.27e-05,0.431,0.278,139.454,audio_features,6beFuzSjwhOKFZp2aqYDdY,spotify:track:6beFuzSjwhOKFZp2aqYDdY,https://api.spotify.com/v1/tracks/6beFuzSjwhOKFZp2aqYDdY,https://api.spotify.com/v1/audio-analysis/6beFuzSjwhOKFZp2aqYDdY,356160,4,Rock,g.5,7Ey4PD4MYsKc5I2dolUwbH
353,Aerosmith,Amazing,spotify:track:6beFuzSjwhOKFZp2aqYDdY,0.308,0.747,0,-5.434,1,0.037,0.0645,8.27e-05,0.431,0.278,139.454,audio_features,6beFuzSjwhOKFZp2aqYDdY,spotify:track:6beFuzSjwhOKFZp2aqYDdY,https://api.spotify.com/v1/tracks/6beFuzSjwhOKFZp2aqYDdY,https://api.spotify.com/v1/audio-analysis/6beFuzSjwhOKFZp2aqYDdY,356160,4,Soundtracks,g.246,7Ey4PD4MYsKc5I2dolUwbH
354,Aerosmith,Hole In My Soul,spotify:track:7kPuCwBWgXy5TGfgwNUKwV,0.465,0.701,0,-4.809,1,0.0268,0.00506,0,0.207,0.216,75.427,audio_features,7kPuCwBWgXy5TGfgwNUKwV,spotify:track:7kPuCwBWgXy5TGfgwNUKwV,https://api.spotify.com/v1/tracks/7kPuCwBWgXy5TGfgwNUKwV,https://api.spotify.com/v1/audio-analysis/7kPuCwBWgXy5TGfgwNUKwV,370093,4,Rock,g.5,7Ey4PD4MYsKc5I2dolUwbH
355,Aerosmith,Hole In My Soul,spotify:track:7kPuCwBWgXy5TGfgwNUKwV,0.465,0.701,0,-4.809,1,0.0268,0.00506,0,0.207,0.216,75.427,audio_features,7kPuCwBWgXy5TGfgwNUKwV,spotify:track:7kPuCwBWgXy5TGfgwNUKwV,https://api.spotify.com/v1/tracks/7kPuCwBWgXy5TGfgwNUKwV,https://api.spotify.com/v1/audio-analysis/7kPuCwBWgXy5TGfgwNUKwV,370093,4,Soundtracks,g.246,7Ey4PD4MYsKc5I2dolUwbH
356,Aerosmith,Rag Doll,spotify:track:2KCJYwlBWxdlwyIYckIf6V,0.579,0.954,4,-3.947,1,0.0558,0.583,0,0.139,0.583,93.448,audio_features,2KCJYwlBWxdlwyIYckIf6V,spotify:track:2KCJYwlBWxdlwyIYckIf6V,https://api.spotify.com/v1/tracks/2KCJYwlBWxdlwyIYckIf6V,https://api.spotify.com/v1/audio-analysis/2KCJYwlBWxdlwyIYckIf6V,265693,4,Rock,g.5,7Ey4PD4MYsKc5I2dolUwbH
357,Aerosmith,Rag Doll,spotify:track:2KCJYwlBWxdlwyIYckIf6V,0.579,0.954,4,-3.947,1,0.0558,0.583,0,0.139,0.583,93.448,audio_features,2KCJYwlBWxdlwyIYckIf6V,spotify:track:2KCJYwlBWxdlwyIYckIf6V,https://api.spotify.com/v1/tracks/2KCJYwlBWxdlwyIYckIf6V,https://api.spotify.com/v1/audio-analysis/2KCJYwlBWxdlwyIYckIf6V,265693,4,Soundtracks,g.246,7Ey4PD4MYsKc5I2dolUwbH
358,The Rolling Stones,"Paint It, Black",spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4,Rock,g.5,22bE4uQ6baNwSHPVcDxLCe
359,The Rolling Stones,"Paint It, Black",spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4,Oldies,g.4,22bE4uQ6baNwSHPVcDxLCe
360,The Rolling Stones,Gimme Shelter,spotify:track:6H3kDe7CGoWYBabAeVWGiD,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,6H3kDe7CGoWYBabAeVWGiD,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,270773,4,Rock,g.5,22bE4uQ6baNwSHPVcDxLCe
361,The Rolling Stones,Gimme Shelter,spotify:track:6H3kDe7CGoWYBabAeVWGiD,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,6H3kDe7CGoWYBabAeVWGiD,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,270773,4,Oldies,g.4,22bE4uQ6baNwSHPVcDxLCe
362,The Rolling Stones,Start Me Up - Remastered 2009,spotify:track:7HKez549fwJQDzx3zLjHKC,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,audio_features,7HKez549fwJQDzx3zLjHKC,spotify:track:7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/tracks/7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/audio-analysis/7HKez549fwJQDzx3zLjHKC,213067,4,Rock,g.5,22bE4uQ6baNwSHPVcDxLCe
363,The Rolling Stones,Start Me Up - Remastered 2009,spotify:track:7HKez549fwJQDzx3zLjHKC,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,audio_features,7HKez549fwJQDzx3zLjHKC,spotify:track:7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/tracks/7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/audio-analysis/7HKez549fwJQDzx3zLjHKC,213067,4,Oldies,g.4,22bE4uQ6baNwSHPVcDxLCe
364,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813,4,Rock,g.5,22bE4uQ6baNwSHPVcDxLCe
365,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813,4,Oldies,g.4,22bE4uQ6baNwSHPVcDxLCe
366,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,spotify:track:1Ud6moTC0KyXMq1Oxfien0,0.702,0.668,9,-9.237,1,0.214,0.518,0,0.0588,0.561,116.063,audio_features,1Ud6moTC0KyXMq1Oxfien0,spotify:track:1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/tracks/1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/audio-analysis/1Ud6moTC0KyXMq1Oxfien0,378147,4,Rock,g.5,22bE4uQ6baNwSHPVcDxLCe
367,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,spotify:track:1Ud6moTC0KyXMq1Oxfien0,0.702,0.668,9,-9.237,1,0.214,0.518,0,0.0588,0.561,116.063,audio_features,1Ud6moTC0KyXMq1Oxfien0,spotify:track:1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/tracks/1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/audio-analysis/1Ud6moTC0KyXMq1Oxfien0,378147,4,Oldies,g.4,22bE4uQ6baNwSHPVcDxLCe
368,The Rolling Stones,Beast Of Burden - Remastered 1994,spotify:track:77oU2rjC5XbjQfNe3bD6so,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,audio_features,77oU2rjC5XbjQfNe3bD6so,spotify:track:77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/tracks/77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/audio-analysis/77oU2rjC5XbjQfNe3bD6so,265173,4,Rock,g.5,22bE4uQ6baNwSHPVcDxLCe
369,The Rolling Stones,Beast Of Burden - Remastered 1994,spotify:track:77oU2rjC5XbjQfNe3bD6so,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,audio_features,77oU2rjC5XbjQfNe3bD6so,spotify:track:77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/tracks/77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/audio-analysis/77oU2rjC5XbjQfNe3bD6so,265173,4,Oldies,g.4,22bE4uQ6baNwSHPVcDxLCe
370,The Rolling Stones,Angie,spotify:track:1GcVa4jFySlun4jLSuMhiq,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,audio_features,1GcVa4jFySlun4jLSuMhiq,spotify:track:1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/tracks/1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/audio-analysis/1GcVa4jFySlun4jLSuMhiq,272000,4,Rock,g.5,22bE4uQ6baNwSHPVcDxLCe
371,The Rolling Stones,Angie,spotify:track:1GcVa4jFySlun4jLSuMhiq,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,audio_features,1GcVa4jFySlun4jLSuMhiq,spotify:track:1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/tracks/1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/audio-analysis/1GcVa4jFySlun4jLSuMhiq,272000,4,Oldies,g.4,22bE4uQ6baNwSHPVcDxLCe
372,The Rolling Stones,Miss You - Remastered,spotify:track:3hJLKtTpgct9Y9wKww0BiR,0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,audio_features,3hJLKtTpgct9Y9wKww0BiR,spotify:track:3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/tracks/3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/audio-analysis/3hJLKtTpgct9Y9wKww0BiR,288667,4,Rock,g.5,22bE4uQ6baNwSHPVcDxLCe
373,The Rolling Stones,Miss You - Remastered,spotify:track:3hJLKtTpgct9Y9wKww0BiR,0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,audio_features,3hJLKtTpgct9Y9wKww0BiR,spotify:track:3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/tracks/3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/audio-analysis/3hJLKtTpgct9Y9wKww0BiR,288667,4,Oldies,g.4,22bE4uQ6baNwSHPVcDxLCe
374,The Rolling Stones,Wild Horses - 2009 Mix,spotify:track:52dm9op3rbfAkc1LGXgipW,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,audio_features,52dm9op3rbfAkc1LGXgipW,spotify:track:52dm9op3rbfAkc1LGXgipW,https://api.spotify.com/v1/tracks/52dm9op3rbfAkc1LGXgipW,https://api.spotify.com/v1/audio-analysis/52dm9op3rbfAkc1LGXgipW,341773,4,Rock,g.5,22bE4uQ6baNwSHPVcDxLCe
375,The Rolling Stones,Wild Horses - 2009 Mix,spotify:track:52dm9op3rbfAkc1LGXgipW,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,audio_features,52dm9op3rbfAkc1LGXgipW,spotify:track:52dm9op3rbfAkc1LGXgipW,https://api.spotify.com/v1/tracks/52dm9op3rbfAkc1LGXgipW,https://api.spotify.com/v1/audio-analysis/52dm9op3rbfAkc1LGXgipW,341773,4,Oldies,g.4,22bE4uQ6baNwSHPVcDxLCe
376,The Rolling Stones,You Can't Always Get What You Want,spotify:track:6lFZbCc7pn6Lme1NP7qQqQ,0.32,0.62,0,-9.686,1,0.0594,0.64,6.36e-05,0.253,0.472,86.327,audio_features,6lFZbCc7pn6Lme1NP7qQqQ,spotify:track:6lFZbCc7pn6Lme1NP7qQqQ,https://api.spotify.com/v1/tracks/6lFZbCc7pn6Lme1NP7qQqQ,https://api.spotify.com/v1/audio-analysis/6lFZbCc7pn6Lme1NP7qQqQ,448720,4,Rock,g.5,22bE4uQ6baNwSHPVcDxLCe
377,The Rolling Stones,You Can't Always Get What You Want,spotify:track:6lFZbCc7pn6Lme1NP7qQqQ,0.32,0.62,0,-9.686,1,0.0594,0.64,6.36e-05,0.253,0.472,86.327,audio_features,6lFZbCc7pn6Lme1NP7qQqQ,spotify:track:6lFZbCc7pn6Lme1NP7qQqQ,https://api.spotify.com/v1/tracks/6lFZbCc7pn6Lme1NP7qQqQ,https://api.spotify.com/v1/audio-analysis/6lFZbCc7pn6Lme1NP7qQqQ,448720,4,Oldies,g.4,22bE4uQ6baNwSHPVcDxLCe
378,Eagles,Hotel California - 2013 Remaster,spotify:track:40riOy7x9W7GXjyGp4pjAv,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4,Rock,g.5,0ECwFtbIWEVNwjlrfc6xoL
379,Eagles,Take It Easy - 2013 Remaster,spotify:track:4yugZvBYaoREkJKtbG08Qr,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,audio_features,4yugZvBYaoREkJKtbG08Qr,spotify:track:4yugZvBYaoREkJKtbG08Qr,https://api.spotify.com/v1/tracks/4yugZvBYaoREkJKtbG08Qr,https://api.spotify.com/v1/audio-analysis/4yugZvBYaoREkJKtbG08Qr,211578,4,Rock,g.5,0ECwFtbIWEVNwjlrfc6xoL
380,Eagles,Please Come Home for Christmas - 2013 Remaster,spotify:track:3QIoEi8Enr9uHffwInGIsC,0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,audio_features,3QIoEi8Enr9uHffwInGIsC,spotify:track:3QIoEi8Enr9uHffwInGIsC,https://api.spotify.com/v1/tracks/3QIoEi8Enr9uHffwInGIsC,https://api.spotify.com/v1/audio-analysis/3QIoEi8Enr9uHffwInGIsC,177440,3,Rock,g.5,0ECwFtbIWEVNwjlrfc6xoL
381,Eagles,One of These Nights - 2013 Remaster,spotify:track:608xszaAxVh4m7NcKJiAbF,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,audio_features,608xszaAxVh4m7NcKJiAbF,spotify:track:608xszaAxVh4m7NcKJiAbF,https://api.spotify.com/v1/tracks/608xszaAxVh4m7NcKJiAbF,https://api.spotify.com/v1/audio-analysis/608xszaAxVh4m7NcKJiAbF,291686,4,Rock,g.5,0ECwFtbIWEVNwjlrfc6xoL
382,Eagles,Life in the Fast Lane - 2013 Remaster,spotify:track:6gXrEUzibufX9xYPk3HD5p,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,audio_features,6gXrEUzibufX9xYPk3HD5p,spotify:track:6gXrEUzibufX9xYPk3HD5p,https://api.spotify.com/v1/tracks/6gXrEUzibufX9xYPk3HD5p,https://api.spotify.com/v1/audio-analysis/6gXrEUzibufX9xYPk3HD5p,286220,4,Rock,g.5,0ECwFtbIWEVNwjlrfc6xoL
383,Eagles,Peaceful Easy Feeling - 2013 Remaster,spotify:track:40h65HAR8COEoqkMwUUQHu,0.568,0.634,4,-12.336,1,0.0282,0.494,0.00281,0.252,0.866,142.686,audio_features,40h65HAR8COEoqkMwUUQHu,spotify:track:40h65HAR8COEoqkMwUUQHu,https://api.spotify.com/v1/tracks/40h65HAR8COEoqkMwUUQHu,https://api.spotify.com/v1/audio-analysis/40h65HAR8COEoqkMwUUQHu,257963,4,Rock,g.5,0ECwFtbIWEVNwjlrfc6xoL
384,Eagles,Desperado - 2013 Remaster,spotify:track:2TjnCxxQRYn56Ye8gkUKiW,0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,audio_features,2TjnCxxQRYn56Ye8gkUKiW,spotify:track:2TjnCxxQRYn56Ye8gkUKiW,https://api.spotify.com/v1/tracks/2TjnCxxQRYn56Ye8gkUKiW,https://api.spotify.com/v1/audio-analysis/2TjnCxxQRYn56Ye8gkUKiW,213713,4,Rock,g.5,0ECwFtbIWEVNwjlrfc6xoL
385,Eagles,New Kid in Town - 2013 Remaster,spotify:track:6Zyz8lsnMFpIrCTuvGurCB,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,audio_features,6Zyz8lsnMFpIrCTuvGurCB,spotify:track:6Zyz8lsnMFpIrCTuvGurCB,https://api.spotify.com/v1/tracks/6Zyz8lsnMFpIrCTuvGurCB,https://api.spotify.com/v1/audio-analysis/6Zyz8lsnMFpIrCTuvGurCB,304926,4,Rock,g.5,0ECwFtbIWEVNwjlrfc6xoL
386,Eagles,Tequila Sunrise - 2013 Remaster,spotify:track:1WYokrkFOb9TFVuTrmxTTt,0.632,0.397,7,-12.855,1,0.0265,0.536,0.0421,0.106,0.731,110.578,audio_features,1WYokrkFOb9TFVuTrmxTTt,spotify:track:1WYokrkFOb9TFVuTrmxTTt,https://api.spotify.com/v1/tracks/1WYokrkFOb9TFVuTrmxTTt,https://api.spotify.com/v1/audio-analysis/1WYokrkFOb9TFVuTrmxTTt,173057,4,Rock,g.5,0ECwFtbIWEVNwjlrfc6xoL
387,Eagles,Love Will Keep Us Alive,spotify:track:7bJSiwLFnhoO7g83bWkCtA,0.658,0.374,9,-11.684,1,0.026,0.721,1.28e-05,0.112,0.367,98.892,audio_features,7bJSiwLFnhoO7g83bWkCtA,spotify:track:7bJSiwLFnhoO7g83bWkCtA,https://api.spotify.com/v1/tracks/7bJSiwLFnhoO7g83bWkCtA,https://api.spotify.com/v1/audio-analysis/7bJSiwLFnhoO7g83bWkCtA,243453,4,Rock,g.5,0ECwFtbIWEVNwjlrfc6xoL
388,AC/DC,Highway to Hell,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400,4,Rock,g.5,711MCceyCBcFnzjGY4Q7Un
389,AC/DC,Back In Black,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4,Rock,g.5,711MCceyCBcFnzjGY4Q7Un
390,AC/DC,Thunderstruck,spotify:track:57bgtoPSgt236HzfBOd8kj,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,audio_features,57bgtoPSgt236HzfBOd8kj,spotify:track:57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,292880,4,Rock,g.5,711MCceyCBcFnzjGY4Q7Un
391,AC/DC,You Shook Me All Night Long,spotify:track:2SiXAy7TuUkycRVbbWDEpo,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,audio_features,2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173,4,Rock,g.5,711MCceyCBcFnzjGY4Q7Un
392,AC/DC,T.N.T.,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,audio_features,7LRMbd3LEoV5wZJvXT1Lwb,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/tracks/7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/audio-analysis/7LRMbd3LEoV5wZJvXT1Lwb,214667,4,Rock,g.5,711MCceyCBcFnzjGY4Q7Un
393,AC/DC,Hells Bells,spotify:track:69QHm3pustz01CJRwdo20z,0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,audio_features,69QHm3pustz01CJRwdo20z,spotify:track:69QHm3pustz01CJRwdo20z,https://api.spotify.com/v1/tracks/69QHm3pustz01CJRwdo20z,https://api.spotify.com/v1/audio-analysis/69QHm3pustz01CJRwdo20z,312293,4,Rock,g.5,711MCceyCBcFnzjGY4Q7Un
394,AC/DC,Dirty Deeds Done Dirt Cheap,spotify:track:2d4e45fmUnguxh6yqC7gNT,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,audio_features,2d4e45fmUnguxh6yqC7gNT,spotify:track:2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/tracks/2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/audio-analysis/2d4e45fmUnguxh6yqC7gNT,231933,4,Rock,g.5,711MCceyCBcFnzjGY4Q7Un
395,AC/DC,Shoot to Thrill,spotify:track:0C80GCp0mMuBzLf3EAXqxv,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,audio_features,0C80GCp0mMuBzLf3EAXqxv,spotify:track:0C80GCp0mMuBzLf3EAXqxv,https://api.spotify.com/v1/tracks/0C80GCp0mMuBzLf3EAXqxv,https://api.spotify.com/v1/audio-analysis/0C80GCp0mMuBzLf3EAXqxv,317427,4,Rock,g.5,711MCceyCBcFnzjGY4Q7Un
396,AC/DC,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),spotify:track:7nemcVsXVFZF01iqpIIo2Y,0.456,0.863,3,-3.551,1,0.0894,0.133,0.0538,0.0553,0.532,135.962,audio_features,7nemcVsXVFZF01iqpIIo2Y,spotify:track:7nemcVsXVFZF01iqpIIo2Y,https://api.spotify.com/v1/tracks/7nemcVsXVFZF01iqpIIo2Y,https://api.spotify.com/v1/audio-analysis/7nemcVsXVFZF01iqpIIo2Y,301227,4,Rock,g.5,711MCceyCBcFnzjGY4Q7Un
397,AC/DC,Rock N Roll Train,spotify:track:4feXJ5IC3avXsVW9WNFSag,0.547,0.931,2,-2.356,1,0.0615,0.000998,0.0118,0.278,0.697,118.4,audio_features,4feXJ5IC3avXsVW9WNFSag,spotify:track:4feXJ5IC3avXsVW9WNFSag,https://api.spotify.com/v1/tracks/4feXJ5IC3avXsVW9WNFSag,https://api.spotify.com/v1/audio-analysis/4feXJ5IC3avXsVW9WNFSag,261507,4,Rock,g.5,711MCceyCBcFnzjGY4Q7Un
398,Journey,Don't Stop Believin',spotify:track:4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,audio_features,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue,250987,4,Rock,g.5,0rvjqX7ttXeg3mTy8Xscbt
399,Journey,Any Way You Want It,spotify:track:71SvEDmsOwIWw1IozsZoMA,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,audio_features,71SvEDmsOwIWw1IozsZoMA,spotify:track:71SvEDmsOwIWw1IozsZoMA,https://api.spotify.com/v1/tracks/71SvEDmsOwIWw1IozsZoMA,https://api.spotify.com/v1/audio-analysis/71SvEDmsOwIWw1IozsZoMA,201693,4,Rock,g.5,0rvjqX7ttXeg3mTy8Xscbt
400,Journey,Separate Ways (Worlds Apart),spotify:track:4ECNtOnqzxutZkXP4TE3n3,0.451,0.962,0,-3.947,1,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,audio_features,4ECNtOnqzxutZkXP4TE3n3,spotify:track:4ECNtOnqzxutZkXP4TE3n3,https://api.spotify.com/v1/tracks/4ECNtOnqzxutZkXP4TE3n3,https://api.spotify.com/v1/audio-analysis/4ECNtOnqzxutZkXP4TE3n3,323707,4,Rock,g.5,0rvjqX7ttXeg3mTy8Xscbt
401,Journey,Open Arms,spotify:track:2w4EpqGasrz9qdTwocx54t,0.405,0.21,2,-13.214,1,0.0279,0.584,0,0.139,0.174,100.577,audio_features,2w4EpqGasrz9qdTwocx54t,spotify:track:2w4EpqGasrz9qdTwocx54t,https://api.spotify.com/v1/tracks/2w4EpqGasrz9qdTwocx54t,https://api.spotify.com/v1/audio-analysis/2w4EpqGasrz9qdTwocx54t,202173,3,Rock,g.5,0rvjqX7ttXeg3mTy8Xscbt
402,Journey,Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,spotify:track:0muK9BAzu2TJXQgWPsEj6e,0.43,0.569,2,-9.274,1,0.044,0.0115,0.0134,0.163,0.0668,129.992,audio_features,0muK9BAzu2TJXQgWPsEj6e,spotify:track:0muK9BAzu2TJXQgWPsEj6e,https://api.spotify.com/v1/tracks/0muK9BAzu2TJXQgWPsEj6e,https://api.spotify.com/v1/audio-analysis/0muK9BAzu2TJXQgWPsEj6e,165075,4,Rock,g.5,0rvjqX7ttXeg3mTy8Xscbt
403,Journey,Faithfully,spotify:track:57ebBLITHpRgRKGrlbxMZS,0.202,0.644,11,-5.212,1,0.0324,0.0979,0,0.109,0.252,85.04,audio_features,57ebBLITHpRgRKGrlbxMZS,spotify:track:57ebBLITHpRgRKGrlbxMZS,https://api.spotify.com/v1/tracks/57ebBLITHpRgRKGrlbxMZS,https://api.spotify.com/v1/audio-analysis/57ebBLITHpRgRKGrlbxMZS,267080,5,Rock,g.5,0rvjqX7ttXeg3mTy8Xscbt
